sample_id,SampleName,BioSample,BioProject
34849,102.100.100/34849,SAMN08219301,PRJNA385736
34856,102.100.100/34856,SAMN08219308,PRJNA385736
34966,102.100.100/34966,SAMN08219418,PRJNA385736
34967,102.100.100/34967,SAMN08219419,PRJNA385736
34968,102.100.100/34968,SAMN08219420,PRJNA385736
34969,102.100.100/34969,SAMN08219421,PRJNA385736
34970,102.100.100/34970,SAMN08219422,PRJNA385736
34992,102.100.100/34992,SAMN08219444,PRJNA385736
34993,102.100.100/34993,SAMN08219445,PRJNA385736
34994,102.100.100/34994,SAMN08219446,PRJNA385736
35058,102.100.100/35058,SAMN08219510,PRJNA385736
35059,102.100.100/35059,SAMN08219511,PRJNA385736
35060,102.100.100/35060,SAMN08219512,PRJNA385736
35061,102.100.100/35061,SAMN08219513,PRJNA385736
35062,102.100.100/35062,SAMN08219514,PRJNA385736
35063,102.100.100/35063,SAMN08219515,PRJNA385736
35064,102.100.100/35064,SAMN08219516,PRJNA385736
35065,102.100.100/35065,SAMN08219517,PRJNA385736
35066,102.100.100/35066,SAMN08219518,PRJNA385736
35067,102.100.100/35067,SAMN08219519,PRJNA385736
35072,102.100.100/35072,SAMN08219524,PRJNA385736
35073,102.100.100/35073,SAMN08219525,PRJNA385736
35074,102.100.100/35074,SAMN08219526,PRJNA385736
35075,102.100.100/35075,SAMN08219527,PRJNA385736
34857,102.100.100/34857,SAMN08219309,PRJNA385736
34860,102.100.100/34860,SAMN08219312,PRJNA385736
34861,102.100.100/34861,SAMN08219313,PRJNA385736
34862,102.100.100/34862,SAMN08219314,PRJNA385736
34863,102.100.100/34863,SAMN08219315,PRJNA385736
34864,102.100.100/34864,SAMN08219316,PRJNA385736
34904,102.100.100/34904,SAMN08219356,PRJNA385736
34905,102.100.100/34905,SAMN08219357,PRJNA385736
34906,102.100.100/34906,SAMN08219358,PRJNA385736
34907,102.100.100/34907,SAMN08219359,PRJNA385736
34908,102.100.100/34908,SAMN08219360,PRJNA385736
34909,102.100.100/34909,SAMN08219361,PRJNA385736
34910,102.100.100/34910,SAMN08219362,PRJNA385736
34911,102.100.100/34911,SAMN08219363,PRJNA385736
34912,102.100.100/34912,SAMN08219364,PRJNA385736
34913,102.100.100/34913,SAMN08219365,PRJNA385736
34958,102.100.100/34958,SAMN08219410,PRJNA385736
34959,102.100.100/34959,SAMN08219411,PRJNA385736
34960,102.100.100/34960,SAMN08219412,PRJNA385736
35006,102.100.100/35006,SAMN08219458,PRJNA385736
35007,102.100.100/35007,SAMN08219459,PRJNA385736
35008,102.100.100/35008,SAMN08219460,PRJNA385736
35009,102.100.100/35009,SAMN08219461,PRJNA385736
35010,102.100.100/35010,SAMN08219462,PRJNA385736
35028,102.100.100/35028,SAMN08219480,PRJNA385736
35029,102.100.100/35029,SAMN08219481,PRJNA385736
35030,102.100.100/35030,SAMN08219482,PRJNA385736
35031,102.100.100/35031,SAMN08219483,PRJNA385736
35032,102.100.100/35032,SAMN08219484,PRJNA385736
35033,102.100.100/35033,SAMN08219485,PRJNA385736
35034,102.100.100/35034,SAMN08219486,PRJNA385736
35035,102.100.100/35035,SAMN08219487,PRJNA385736
35036,102.100.100/35036,SAMN08219488,PRJNA385736
35037,102.100.100/35037,SAMN08219489,PRJNA385736
35068,102.100.100/35068,SAMN08219520,PRJNA385736
35069,102.100.100/35069,SAMN08219521,PRJNA385736
35070,102.100.100/35070,SAMN08219522,PRJNA385736
35071,102.100.100/35071,SAMN08219523,PRJNA385736
35076,102.100.100/35076,SAMN08219528,PRJNA385736
35077,102.100.100/35077,SAMN08219529,PRJNA385736
35155,102.100.100/35155,SAMN08219607,PRJNA385736
35154,102.100.100/35154,SAMN08219606,PRJNA385736
34914,102.100.100/34914,SAMN08219366,PRJNA385736
34915,102.100.100/34915,SAMN08219367,PRJNA385736
34916,102.100.100/34916,SAMN08219368,PRJNA385736
34917,102.100.100/34917,SAMN08219369,PRJNA385736
34918,102.100.100/34918,SAMN08219370,PRJNA385736
34919,102.100.100/34919,SAMN08219371,PRJNA385736
34920,102.100.100/34920,SAMN08219372,PRJNA385736
34855,102.100.100/34855,SAMN08219307,PRJNA385736
34887,102.100.100/34887,SAMN08219339,PRJNA385736
34886,102.100.100/34886,SAMN08219338,PRJNA385736
34885,102.100.100/34885,SAMN08219337,PRJNA385736
34884,102.100.100/34884,SAMN08219336,PRJNA385736
35127,102.100.100/35127,SAMN08219579,PRJNA385736
35126,102.100.100/35126,SAMN08219578,PRJNA385736
35125,102.100.100/35125,SAMN08219577,PRJNA385736
35124,102.100.100/35124,SAMN08219576,PRJNA385736
35123,102.100.100/35123,SAMN08219575,PRJNA385736
35122,102.100.100/35122,SAMN08219574,PRJNA385736
35121,102.100.100/35121,SAMN08219573,PRJNA385736
35120,102.100.100/35120,SAMN08219572,PRJNA385736
35119,102.100.100/35119,SAMN08219571,PRJNA385736
35118,102.100.100/35118,SAMN08219570,PRJNA385736
34991,102.100.100/34991,SAMN08219443,PRJNA385736
35149,102.100.100/35149,SAMN08219601,PRJNA385736
35148,102.100.100/35148,SAMN08219600,PRJNA385736
35079,102.100.100/35079,SAMN08219531,PRJNA385736
35027,102.100.100/35027,SAMN08219479,PRJNA385736
35153,102.100.100/35153,SAMN08219605,PRJNA385736
35152,102.100.100/35152,SAMN08219604,PRJNA385736
34921,102.100.100/34921,SAMN08219373,PRJNA385736
34922,102.100.100/34922,SAMN08219374,PRJNA385736
34923,102.100.100/34923,SAMN08219375,PRJNA385736
35156,102.100.100/35156,SAMN08219608,PRJNA385736
35021,102.100.100/35021,SAMN08219473,PRJNA385736
34841,102.100.100/34841,SAMN08219293,PRJNA385736
34840,102.100.100/34840,SAMN08219292,PRJNA385736
34843,102.100.100/34843,SAMN08219295,PRJNA385736
34842,102.100.100/34842,SAMN08219294,PRJNA385736
34844,102.100.100/34844,SAMN08219296,PRJNA385736
34989,102.100.100/34989,SAMN08219441,PRJNA385736
34988,102.100.100/34988,SAMN08219440,PRJNA385736
34987,102.100.100/34987,SAMN08219439,PRJNA385736
34986,102.100.100/34986,SAMN08219438,PRJNA385736
34990,102.100.100/34990,SAMN08219442,PRJNA385736
34995,102.100.100/34995,SAMN08219447,PRJNA385736
34971,102.100.100/34971,SAMN08219423,PRJNA385736
34972,102.100.100/34972,SAMN08219424,PRJNA385736
34973,102.100.100/34973,SAMN08219425,PRJNA385736
34974,102.100.100/34974,SAMN08219426,PRJNA385736
34975,102.100.100/34975,SAMN08219427,PRJNA385736
34859,102.100.100/34859,SAMN08219311,PRJNA385736
35081,102.100.100/35081,SAMN08219533,PRJNA385736
35080,102.100.100/35080,SAMN08219532,PRJNA385736
35026,102.100.100/35026,SAMN08219478,PRJNA385736
35078,102.100.100/35078,SAMN08219530,PRJNA385736
35085,102.100.100/35085,SAMN08219537,PRJNA385736
35084,102.100.100/35084,SAMN08219536,PRJNA385736
35083,102.100.100/35083,SAMN08219535,PRJNA385736
35082,102.100.100/35082,SAMN08219534,PRJNA385736
35022,102.100.100/35022,SAMN08219474,PRJNA385736
35087,102.100.100/35087,SAMN08219539,PRJNA385736
35086,102.100.100/35086,SAMN08219538,PRJNA385736
35024,102.100.100/35024,SAMN08219476,PRJNA385736
35025,102.100.100/35025,SAMN08219477,PRJNA385736
35023,102.100.100/35023,SAMN08219475,PRJNA385736
34965,102.100.100/34965,SAMN08219417,PRJNA385736
34962,102.100.100/34962,SAMN08219414,PRJNA385736
34961,102.100.100/34961,SAMN08219413,PRJNA385736
34964,102.100.100/34964,SAMN08219416,PRJNA385736
34963,102.100.100/34963,SAMN08219415,PRJNA385736
34839,102.100.100/34839,SAMN08219291,PRJNA385736
34836,102.100.100/34836,SAMN08219288,PRJNA385736
34835,102.100.100/34835,SAMN08219287,PRJNA385736
34838,102.100.100/34838,SAMN08219290,PRJNA385736
34837,102.100.100/34837,SAMN08219289,PRJNA385736
35045,102.100.100/35045,SAMN08219497,PRJNA385736
35044,102.100.100/35044,SAMN08219496,PRJNA385736
35043,102.100.100/35043,SAMN08219495,PRJNA385736
35042,102.100.100/35042,SAMN08219494,PRJNA385736
35041,102.100.100/35041,SAMN08219493,PRJNA385736
35040,102.100.100/35040,SAMN08219492,PRJNA385736
35005,102.100.100/35005,SAMN08219457,PRJNA385736
35004,102.100.100/35004,SAMN08219456,PRJNA385736
35003,102.100.100/35003,SAMN08219455,PRJNA385736
35002,102.100.100/35002,SAMN08219454,PRJNA385736
35047,102.100.100/35047,SAMN08219499,PRJNA385736
35046,102.100.100/35046,SAMN08219498,PRJNA385736
34891,102.100.100/34891,SAMN08219343,PRJNA385736
34882,102.100.100/34882,SAMN08219334,PRJNA385736
34883,102.100.100/34883,SAMN08219335,PRJNA385736
34878,102.100.100/34878,SAMN08219330,PRJNA385736
34879,102.100.100/34879,SAMN08219331,PRJNA385736
34880,102.100.100/34880,SAMN08219332,PRJNA385736
34881,102.100.100/34881,SAMN08219333,PRJNA385736
34874,102.100.100/34874,SAMN08219326,PRJNA385736
34875,102.100.100/34875,SAMN08219327,PRJNA385736
34876,102.100.100/34876,SAMN08219328,PRJNA385736
34877,102.100.100/34877,SAMN08219329,PRJNA385736
35146,102.100.100/35146,SAMN08219598,PRJNA385736
35147,102.100.100/35147,SAMN08219599,PRJNA385736
34890,102.100.100/34890,SAMN08219342,PRJNA385736
35138,102.100.100/35138,SAMN08219590,PRJNA385736
35139,102.100.100/35139,SAMN08219591,PRJNA385736
35140,102.100.100/35140,SAMN08219592,PRJNA385736
35141,102.100.100/35141,SAMN08219593,PRJNA385736
35142,102.100.100/35142,SAMN08219594,PRJNA385736
35143,102.100.100/35143,SAMN08219595,PRJNA385736
35144,102.100.100/35144,SAMN08219596,PRJNA385736
35145,102.100.100/35145,SAMN08219597,PRJNA385736
34888,102.100.100/34888,SAMN08219340,PRJNA385736
34933,102.100.100/34933,SAMN08219385,PRJNA385736
34932,102.100.100/34932,SAMN08219384,PRJNA385736
34931,102.100.100/34931,SAMN08219383,PRJNA385736
34930,102.100.100/34930,SAMN08219382,PRJNA385736
34929,102.100.100/34929,SAMN08219381,PRJNA385736
34928,102.100.100/34928,SAMN08219380,PRJNA385736
34927,102.100.100/34927,SAMN08219379,PRJNA385736
34926,102.100.100/34926,SAMN08219378,PRJNA385736
34925,102.100.100/34925,SAMN08219377,PRJNA385736
34924,102.100.100/34924,SAMN08219376,PRJNA385736
34869,102.100.100/34869,SAMN08219321,PRJNA385736
35158,102.100.100/35158,SAMN08219610,PRJNA385736
34867,102.100.100/34867,SAMN08219319,PRJNA385736
34850,102.100.100/34850,SAMN08219302,PRJNA385736
34851,102.100.100/34851,SAMN08219303,PRJNA385736
34852,102.100.100/34852,SAMN08219304,PRJNA385736
34892,102.100.100/34892,SAMN08219344,PRJNA385736
34893,102.100.100/34893,SAMN08219345,PRJNA385736
34981,102.100.100/34981,SAMN08219433,PRJNA385736
34982,102.100.100/34982,SAMN08219434,PRJNA385736
34983,102.100.100/34983,SAMN08219435,PRJNA385736
34984,102.100.100/34984,SAMN08219436,PRJNA385736
34985,102.100.100/34985,SAMN08219437,PRJNA385736
35016,102.100.100/35016,SAMN08219468,PRJNA385736
35017,102.100.100/35017,SAMN08219469,PRJNA385736
35018,102.100.100/35018,SAMN08219470,PRJNA385736
35020,102.100.100/35020,SAMN08219472,PRJNA385736
35088,102.100.100/35088,SAMN08219540,PRJNA385736
35089,102.100.100/35089,SAMN08219541,PRJNA385736
35090,102.100.100/35090,SAMN08219542,PRJNA385736
35091,102.100.100/35091,SAMN08219543,PRJNA385736
35092,102.100.100/35092,SAMN08219544,PRJNA385736
35093,102.100.100/35093,SAMN08219545,PRJNA385736
35094,102.100.100/35094,SAMN08219546,PRJNA385736
35095,102.100.100/35095,SAMN08219547,PRJNA385736
35096,102.100.100/35096,SAMN08219548,PRJNA385736
35097,102.100.100/35097,SAMN08219549,PRJNA385736
35019,102.100.100/35019,SAMN08219471,PRJNA385736
35151,102.100.100/35151,SAMN08219603,PRJNA385736
35054,102.100.100/35054,SAMN08219506,PRJNA385736
35055,102.100.100/35055,SAMN08219507,PRJNA385736
35150,102.100.100/35150,SAMN08219602,PRJNA385736
34999,102.100.100/34999,SAMN08219451,PRJNA385736
35057,102.100.100/35057,SAMN08219509,PRJNA385736
34940,102.100.100/34940,SAMN08219392,PRJNA385736
34941,102.100.100/34941,SAMN08219393,PRJNA385736
34938,102.100.100/34938,SAMN08219390,PRJNA385736
34939,102.100.100/34939,SAMN08219391,PRJNA385736
34936,102.100.100/34936,SAMN08219388,PRJNA385736
34934,102.100.100/34934,SAMN08219386,PRJNA385736
34935,102.100.100/34935,SAMN08219387,PRJNA385736
34942,102.100.100/34942,SAMN08219394,PRJNA385736
34943,102.100.100/34943,SAMN08219395,PRJNA385736
35157,102.100.100/35157,SAMN08219609,PRJNA385736
35050,102.100.100/35050,SAMN08219502,PRJNA385736
35051,102.100.100/35051,SAMN08219503,PRJNA385736
35048,102.100.100/35048,SAMN08219500,PRJNA385736
35049,102.100.100/35049,SAMN08219501,PRJNA385736
35000,102.100.100/35000,SAMN08219452,PRJNA385736
35052,102.100.100/35052,SAMN08219504,PRJNA385736
35053,102.100.100/35053,SAMN08219505,PRJNA385736
34998,102.100.100/34998,SAMN08219450,PRJNA385736
35056,102.100.100/35056,SAMN08219508,PRJNA385736
34996,102.100.100/34996,SAMN08219448,PRJNA385736
34997,102.100.100/34997,SAMN08219449,PRJNA385736
36068,102.100.100/36068,SAMN07452633,PRJNA385736
36050,102.100.100/36050,SAMN07452615,PRJNA385736
36049,102.100.100/36049,SAMN07452614,PRJNA385736
36047,102.100.100/36047,SAMN07452612,PRJNA385736
36048,102.100.100/36048,SAMN07452613,PRJNA385736
36019,102.100.100/36019,SAMN07482978,PRJNA385736
36067,102.100.100/36067,SAMN07452632,PRJNA385736
36066,102.100.100/36066,SAMN07452631,PRJNA385736
36022,102.100.100/36022,SAMN07482981,PRJNA385736
36021,102.100.100/36021,SAMN07482980,PRJNA385736
36069,102.100.100/36069,SAMN07452634,PRJNA385736
36029,102.100.100/36029,SAMN07452596,PRJNA385736
36030,102.100.100/36030,SAMN07452597,PRJNA385736
36031,102.100.100/36031,SAMN07452598,PRJNA385736
36032,102.100.100/36032,SAMN07452599,PRJNA385736
36071,102.100.100/36071,SAMN07452636,PRJNA385736
36070,102.100.100/36070,SAMN07452635,PRJNA385736
36072,102.100.100/36072,SAMN07452637,PRJNA385736
36026,102.100.100/36026,SAMN07452593,PRJNA385736
36025,102.100.100/36025,SAMN07482984,PRJNA385736
36027,102.100.100/36027,SAMN07452594,PRJNA385736
36028,102.100.100/36028,SAMN07452595,PRJNA385736
36034,102.100.100/36034,SAMN07452601,PRJNA385736
36020,102.100.100/36020,SAMN07482979,PRJNA385736
36033,102.100.100/36033,SAMN07452600,PRJNA385736
36036,102.100.100/36036,SAMN07452602,PRJNA385736
36037,102.100.100/36037,SAMN07452603,PRJNA385736
36038,102.100.100/36038,SAMN07452604,PRJNA385736
36039,102.100.100/36039,SAMN07452605,PRJNA385736
36045,102.100.100/36045,SAMN07452610,PRJNA385736
36053,102.100.100/36053,SAMN07452618,PRJNA385736
36054,102.100.100/36054,SAMN07452619,PRJNA385736
36055,102.100.100/36055,SAMN07452620,PRJNA385736
36056,102.100.100/36056,SAMN07452621,PRJNA385736
36060,102.100.100/36060,SAMN07452625,PRJNA385736
36061,102.100.100/36061,SAMN07452626,PRJNA385736
36062,102.100.100/36062,SAMN07452627,PRJNA385736
36063,102.100.100/36063,SAMN07452628,PRJNA385736
36064,102.100.100/36064,SAMN07452629,PRJNA385736
36065,102.100.100/36065,SAMN07452630,PRJNA385736
36079,102.100.100/36079,SAMN07452644,PRJNA385736
36080,102.100.100/36080,SAMN07452645,PRJNA385736
36081,102.100.100/36081,SAMN07452646,PRJNA385736
36023,102.100.100/36023,SAMN07482982,PRJNA385736
36040,102.100.100/36040,SAMN07452606,PRJNA385736
36041,102.100.100/36041,SAMN07452607,PRJNA385736
36042,102.100.100/36042,SAMN07452608,PRJNA385736
36044,102.100.100/36044,SAMN07452609,PRJNA385736
36046,102.100.100/36046,SAMN07452611,PRJNA385736
36051,102.100.100/36051,SAMN07452616,PRJNA385736
36057,102.100.100/36057,SAMN07452622,PRJNA385736
36058,102.100.100/36058,SAMN07452623,PRJNA385736
36059,102.100.100/36059,SAMN07452624,PRJNA385736
36073,102.100.100/36073,SAMN07452638,PRJNA385736
36074,102.100.100/36074,SAMN07452639,PRJNA385736
36075,102.100.100/36075,SAMN07452640,PRJNA385736
34953,102.100.100/34953,SAMN08219405,PRJNA385736
36024,102.100.100/36024,SAMN07482983,PRJNA385736
36052,102.100.100/36052,SAMN07452617,PRJNA385736
36076,102.100.100/36076,SAMN07452641,PRJNA385736
36077,102.100.100/36077,SAMN07452642,PRJNA385736
36078,102.100.100/36078,SAMN07452643,PRJNA385736
34277,102.100.100/34277,SAMN07482678,PRJNA385736
34278,102.100.100/34278,SAMN07482679,PRJNA385736
34279,102.100.100/34279,SAMN07482680,PRJNA385736
34314,102.100.100/34314,SAMN07482715,PRJNA385736
34749,102.100.100/34749,SAMN07482761,PRJNA385736
34750,102.100.100/34750,SAMN07482762,PRJNA385736
34751,102.100.100/34751,SAMN07482763,PRJNA385736
34954,102.100.100/34954,SAMN08219406,PRJNA385736
34955,102.100.100/34955,SAMN08219407,PRJNA385736
34956,102.100.100/34956,SAMN08219408,PRJNA385736
34957,102.100.100/34957,SAMN08219409,PRJNA385736
36108,102.100.100/36108,SAMN07452647,PRJNA385736
36109,102.100.100/36109,SAMN07452648,PRJNA385736
36110,102.100.100/36110,SAMN07452649,PRJNA385736
36111,102.100.100/36111,SAMN07452650,PRJNA385736
36112,102.100.100/36112,SAMN07452651,PRJNA385736
36113,102.100.100/36113,SAMN07452652,PRJNA385736
36114,102.100.100/36114,SAMN07452653,PRJNA385736
36115,102.100.100/36115,SAMN07452654,PRJNA385736
36116,102.100.100/36116,SAMN07452655,PRJNA385736
34315,102.100.100/34315,SAMN07482716,PRJNA385736
34313,102.100.100/34313,SAMN07482714,PRJNA385736
34289,102.100.100/34289,SAMN07482690,PRJNA385736
34288,102.100.100/34288,SAMN07482689,PRJNA385736
34290,102.100.100/34290,SAMN07482691,PRJNA385736
34291,102.100.100/34291,SAMN07482692,PRJNA385736
34287,102.100.100/34287,SAMN07482688,PRJNA385736
34286,102.100.100/34286,SAMN07482687,PRJNA385736
34728,102.100.100/34728,SAMN07482740,PRJNA385736
34729,102.100.100/34729,SAMN07482741,PRJNA385736
34730,102.100.100/34730,SAMN07482742,PRJNA385736
34731,102.100.100/34731,SAMN07482743,PRJNA385736
34806,102.100.100/34806,SAMN07482818,PRJNA385736
34808,102.100.100/34808,SAMN07482820,PRJNA385736
34807,102.100.100/34807,SAMN07482819,PRJNA385736
34787,102.100.100/34787,SAMN07482799,PRJNA385736
34786,102.100.100/34786,SAMN07482798,PRJNA385736
34785,102.100.100/34785,SAMN07482797,PRJNA385736
34788,102.100.100/34788,SAMN07482800,PRJNA385736
34757,102.100.100/34757,SAMN07482769,PRJNA385736
34756,102.100.100/34756,SAMN07482768,PRJNA385736
34755,102.100.100/34755,SAMN07482767,PRJNA385736
34739,102.100.100/34739,SAMN07482751,PRJNA385736
34737,102.100.100/34737,SAMN07482749,PRJNA385736
34297,102.100.100/34297,SAMN07482698,PRJNA385736
34298,102.100.100/34298,SAMN07482699,PRJNA385736
34299,102.100.100/34299,SAMN07482700,PRJNA385736
34305,102.100.100/34305,SAMN07482706,PRJNA385736
34306,102.100.100/34306,SAMN07482707,PRJNA385736
34307,102.100.100/34307,SAMN07482708,PRJNA385736
34713,102.100.100/34713,SAMN07482725,PRJNA385736
34714,102.100.100/34714,SAMN07482726,PRJNA385736
34715,102.100.100/34715,SAMN07482727,PRJNA385736
34716,102.100.100/34716,SAMN07482728,PRJNA385736
34738,102.100.100/34738,SAMN07482750,PRJNA385736
34740,102.100.100/34740,SAMN07482752,PRJNA385736
34745,102.100.100/34745,SAMN07482757,PRJNA385736
34746,102.100.100/34746,SAMN07482758,PRJNA385736
34766,102.100.100/34766,SAMN07482778,PRJNA385736
34767,102.100.100/34767,SAMN07482779,PRJNA385736
34768,102.100.100/34768,SAMN07482780,PRJNA385736
34774,102.100.100/34774,SAMN07482786,PRJNA385736
34726,102.100.100/34726,SAMN07482738,PRJNA385736
34727,102.100.100/34727,SAMN07482739,PRJNA385736
34797,102.100.100/34797,SAMN07482809,PRJNA385736
34796,102.100.100/34796,SAMN07482808,PRJNA385736
34795,102.100.100/34795,SAMN07482807,PRJNA385736
34794,102.100.100/34794,SAMN07482806,PRJNA385736
34759,102.100.100/34759,SAMN07482771,PRJNA385736
34758,102.100.100/34758,SAMN07482770,PRJNA385736
34748,102.100.100/34748,SAMN07482760,PRJNA385736
34747,102.100.100/34747,SAMN07482759,PRJNA385736
34760,102.100.100/34760,SAMN07482772,PRJNA385736
34316,102.100.100/34316,SAMN07482717,PRJNA385736
34317,102.100.100/34317,SAMN07482718,PRJNA385736
34318,102.100.100/34318,SAMN07482719,PRJNA385736
34742,102.100.100/34742,SAMN07482754,PRJNA385736
34303,102.100.100/34303,SAMN07482704,PRJNA385736
34304,102.100.100/34304,SAMN07482705,PRJNA385736
34302,102.100.100/34302,SAMN07482703,PRJNA385736
34283,102.100.100/34283,SAMN07482684,PRJNA385736
34284,102.100.100/34284,SAMN07482685,PRJNA385736
34285,102.100.100/34285,SAMN07482686,PRJNA385736
34805,102.100.100/34805,SAMN07482817,PRJNA385736
34803,102.100.100/34803,SAMN07482815,PRJNA385736
34804,102.100.100/34804,SAMN07482816,PRJNA385736
34308,102.100.100/34308,SAMN07482709,PRJNA385736
34309,102.100.100/34309,SAMN07482710,PRJNA385736
34783,102.100.100/34783,SAMN07482795,PRJNA385736
34784,102.100.100/34784,SAMN07482796,PRJNA385736
34771,102.100.100/34771,SAMN07482783,PRJNA385736
34769,102.100.100/34769,SAMN07482781,PRJNA385736
34770,102.100.100/34770,SAMN07482782,PRJNA385736
34735,102.100.100/34735,SAMN07482747,PRJNA385736
34734,102.100.100/34734,SAMN07482746,PRJNA385736
34736,102.100.100/34736,SAMN07482748,PRJNA385736
34717,102.100.100/34717,SAMN07482729,PRJNA385736
34718,102.100.100/34718,SAMN07482730,PRJNA385736
34719,102.100.100/34719,SAMN07482731,PRJNA385736
34296,102.100.100/34296,SAMN07482697,PRJNA385736
34295,102.100.100/34295,SAMN07482696,PRJNA385736
34725,102.100.100/34725,SAMN07482737,PRJNA385736
34724,102.100.100/34724,SAMN07482736,PRJNA385736
34723,102.100.100/34723,SAMN07482735,PRJNA385736
34722,102.100.100/34722,SAMN07482734,PRJNA385736
34793,102.100.100/34793,SAMN07482805,PRJNA385736
34792,102.100.100/34792,SAMN07482804,PRJNA385736
34791,102.100.100/34791,SAMN07482803,PRJNA385736
34761,102.100.100/34761,SAMN07482773,PRJNA385736
34762,102.100.100/34762,SAMN07482774,PRJNA385736
34763,102.100.100/34763,SAMN07482775,PRJNA385736
34710,102.100.100/34710,SAMN07482722,PRJNA385736
34320,102.100.100/34320,SAMN07482721,PRJNA385736
34319,102.100.100/34319,SAMN07482720,PRJNA385736
34776,102.100.100/34776,SAMN07482788,PRJNA385736
34775,102.100.100/34775,SAMN07482787,PRJNA385736
34777,102.100.100/34777,SAMN07482789,PRJNA385736
